Date,High,Low,Open,Close,Volume,Adj Close
21/07/1999,1386.660034,1372.630005,1377.099976,1379.290039,785500000,1379.290039
22/07/1999,1379.290039,1353.97998,1379.290039,1360.969971,771700000,1360.969971
23/07/1999,1367.410034,1349.910034,1360.969971,1356.939941,630580000,1356.939941
26/07/1999,1358.609985,1346.199951,1356.939941,1347.76001,613450000,1347.76001
27/07/1999,1368.699951,1347.75,1347.75,1362.839966,723800000,1362.839966
28/07/1999,1370.530029,1355.540039,1362.839966,1365.400024,690900000,1365.400024
29/07/1999,1365.400024,1332.819946,1365.400024,1341.030029,770100000,1341.030029
30/07/1999,1350.920044,1328.48999,1341.030029,1328.719971,736800000,1328.719971
02/08/1999,1344.689941,1325.209961,1328.719971,1328.050049,649550000,1328.050049
03/08/1999,1336.130005,1314.910034,1328.050049,1322.180054,739600000,1322.180054
04/08/1999,1330.160034,1304.5,1322.180054,1305.329956,789300000,1305.329956
05/08/1999,1313.709961,1287.22998,1305.329956,1313.709961,859300000,1313.709961
06/08/1999,1316.73999,1293.189941,1313.709961,1300.290039,698900000,1300.290039
09/08/1999,1306.680054,1295.98999,1300.290039,1297.800049,684300000,1297.800049
10/08/1999,1298.619995,1267.72998,1297.800049,1281.430054,836200000,1281.430054
11/08/1999,1301.930054,1281.430054,1281.430054,1301.930054,792300000,1301.930054
12/08/1999,1313.609985,1298.060059,1301.930054,1298.160034,745600000,1298.160034
13/08/1999,1327.719971,1298.160034,1298.160034,1327.680054,691700000,1327.680054
16/08/1999,1331.050049,1320.51001,1327.680054,1330.77002,583550000,1330.77002
17/08/1999,1344.160034,1328.76001,1330.77002,1344.160034,691500000,1344.160034
18/08/1999,1344.160034,1332.130005,1344.160034,1332.839966,682800000,1332.839966
19/08/1999,1332.839966,1315.349976,1332.839966,1323.589966,684200000,1323.589966
20/08/1999,1336.609985,1323.589966,1323.589966,1336.609985,661200000,1336.609985
23/08/1999,1360.23999,1336.609985,1336.609985,1360.219971,682600000,1360.219971
24/08/1999,1373.319946,1353.630005,1360.219971,1363.5,732700000,1363.5
25/08/1999,1382.839966,1359.199951,1363.5,1381.790039,864600000,1381.790039
26/08/1999,1381.790039,1361.530029,1381.790039,1362.01001,719000000,1362.01001
27/08/1999,1365.630005,1347.349976,1362.01001,1348.27002,570050000,1348.27002
30/08/1999,1350.699951,1322.800049,1348.27002,1324.02002,597900000,1324.02002
31/08/1999,1333.27002,1306.959961,1324.02002,1320.410034,861700000,1320.410034
01/09/1999,1331.180054,1320.390015,1320.410034,1331.069946,708200000,1331.069946
02/09/1999,1331.069946,1304.880005,1331.069946,1319.109985,687100000,1319.109985
03/09/1999,1357.73999,1319.109985,1319.109985,1357.23999,663200000,1357.23999
07/09/1999,1361.390015,1349.589966,1357.23999,1350.449951,715300000,1350.449951
08/09/1999,1355.180054,1337.359985,1350.449951,1344.150024,791200000,1344.150024
09/09/1999,1347.660034,1333.910034,1344.150024,1347.660034,773900000,1347.660034
10/09/1999,1357.619995,1346.199951,1347.660034,1351.660034,808500000,1351.660034
13/09/1999,1351.660034,1341.699951,1351.660034,1344.130005,657900000,1344.130005
14/09/1999,1344.180054,1330.609985,1344.130005,1336.290039,734500000,1336.290039
15/09/1999,1347.209961,1317.969971,1336.290039,1317.969971,787300000,1317.969971
16/09/1999,1322.51001,1299.969971,1317.969971,1318.47998,739000000,1318.47998
17/09/1999,1337.589966,1318.47998,1318.47998,1335.420044,861900000,1335.420044
20/09/1999,1338.380005,1330.609985,1335.420044,1335.530029,568000000,1335.530029
21/09/1999,1335.530029,1301.969971,1335.52002,1307.579956,817300000,1307.579956
22/09/1999,1316.180054,1297.810059,1307.579956,1310.51001,822200000,1310.51001
23/09/1999,1315.25,1277.300049,1310.51001,1280.410034,890800000,1280.410034
24/09/1999,1281.170044,1263.839966,1280.410034,1277.359985,872800000,1277.359985
27/09/1999,1295.030029,1277.359985,1277.359985,1283.310059,780600000,1283.310059
28/09/1999,1285.550049,1256.26001,1283.310059,1282.199951,885400000,1282.199951
29/09/1999,1288.829956,1268.160034,1282.199951,1268.369995,856000000,1268.369995
30/09/1999,1291.310059,1268.369995,1268.369995,1282.709961,1017600000,1282.709961
01/10/1999,1283.170044,1265.780029,1282.709961,1282.810059,896200000,1282.810059
04/10/1999,1304.599976,1282.810059,1282.810059,1304.599976,803300000,1304.599976
05/10/1999,1316.410034,1286.439941,1304.599976,1301.349976,965700000,1301.349976
06/10/1999,1325.459961,1301.349976,1301.349976,1325.400024,895200000,1325.400024
07/10/1999,1328.050049,1314.130005,1325.400024,1317.640015,827800000,1317.640015
08/10/1999,1336.609985,1311.880005,1317.640015,1336.02002,897300000,1336.02002
11/10/1999,1339.22998,1332.959961,1336.02002,1335.209961,655900000,1335.209961
12/10/1999,1335.209961,1311.800049,1335.209961,1313.040039,778300000,1313.040039
13/10/1999,1313.040039,1282.800049,1313.040039,1285.550049,821500000,1285.550049
14/10/1999,1289.630005,1267.619995,1285.550049,1283.420044,892300000,1283.420044
15/10/1999,1283.420044,1245.390015,1283.420044,1247.410034,912600000,1247.410034
18/10/1999,1254.130005,1233.699951,1247.410034,1254.130005,818700000,1254.130005
19/10/1999,1279.319946,1254.130005,1254.130005,1261.319946,905700000,1261.319946
20/10/1999,1289.439941,1261.319946,1261.319946,1289.430054,928800000,1289.430054
21/10/1999,1289.430054,1265.609985,1289.430054,1283.609985,1012500000,1283.609985
22/10/1999,1308.810059,1283.609985,1283.609985,1301.650024,959200000,1301.650024
25/10/1999,1301.680054,1286.069946,1301.650024,1293.630005,777000000,1293.630005
26/10/1999,1303.459961,1281.859985,1293.630005,1281.910034,878300000,1281.910034
27/10/1999,1299.390015,1280.47998,1281.910034,1296.709961,950100000,1296.709961
28/10/1999,1342.469971,1296.709961,1296.709961,1342.439941,1135100000,1342.439941
29/10/1999,1373.170044,1342.439941,1342.439941,1362.930054,1120500000,1362.930054
01/11/1999,1367.300049,1354.050049,1362.930054,1354.119995,861000000,1354.119995
02/11/1999,1369.319946,1346.410034,1354.119995,1347.73999,904500000,1347.73999
03/11/1999,1360.329956,1347.73999,1347.73999,1354.930054,914400000,1354.930054
04/11/1999,1369.410034,1354.930054,1354.930054,1362.640015,981700000,1362.640015
05/11/1999,1387.47998,1362.640015,1362.640015,1370.22998,1007300000,1370.22998
08/11/1999,1380.780029,1365.869995,1370.22998,1377.01001,806800000,1377.01001
09/11/1999,1383.810059,1361.449951,1377.01001,1365.280029,854300000,1365.280029
10/11/1999,1379.180054,1359.97998,1365.280029,1373.459961,984700000,1373.459961
11/11/1999,1382.119995,1372.189941,1373.459961,1381.459961,891300000,1381.459961
12/11/1999,1396.119995,1368.540039,1381.459961,1396.060059,900200000,1396.060059
15/11/1999,1398.579956,1392.280029,1396.060059,1394.390015,795700000,1394.390015
16/11/1999,1420.359985,1394.390015,1394.390015,1420.069946,942200000,1420.069946
17/11/1999,1423.439941,1410.689941,1420.069946,1410.709961,960000000,1410.709961
18/11/1999,1425.310059,1410.709961,1410.709961,1424.939941,1022800000,1424.939941
19/11/1999,1424.939941,1417.540039,1424.939941,1422,893800000,1422
22/11/1999,1425,1412.400024,1422,1420.939941,873500000,1420.939941
23/11/1999,1423.910034,1402.199951,1420.939941,1404.640015,926100000,1404.640015
24/11/1999,1419.709961,1399.170044,1404.640015,1417.079956,734800000,1417.079956
26/11/1999,1425.23999,1416.140015,1417.079956,1416.619995,312120000,1416.619995
29/11/1999,1416.619995,1404.150024,1416.619995,1407.829956,866100000,1407.829956
30/11/1999,1410.589966,1386.949951,1407.829956,1388.910034,951500000,1388.910034
01/12/1999,1400.119995,1387.380005,1388.910034,1397.719971,884000000,1397.719971
02/12/1999,1409.040039,1397.719971,1397.719971,1409.040039,900700000,1409.040039
03/12/1999,1447.420044,1409.040039,1409.040039,1433.300049,1006400000,1433.300049
06/12/1999,1434.150024,1418.25,1433.300049,1423.329956,916800000,1423.329956
07/12/1999,1426.810059,1409.170044,1423.329956,1409.170044,1085800000,1409.170044
08/12/1999,1415.660034,1403.880005,1409.170044,1403.880005,957000000,1403.880005
09/12/1999,1418.430054,1391.469971,1403.880005,1408.109985,1122100000,1408.109985
10/12/1999,1421.579956,1405.650024,1408.109985,1417.040039,987200000,1417.040039
13/12/1999,1421.579956,1410.099976,1417.040039,1415.219971,977600000,1415.219971
14/12/1999,1418.300049,1401.589966,1415.219971,1403.170044,1027800000,1403.170044
15/12/1999,1417.400024,1396.199951,1403.170044,1413.329956,1033900000,1413.329956
16/12/1999,1423.109985,1408.349976,1413.319946,1418.780029,1070300000,1418.780029
17/12/1999,1431.77002,1418.780029,1418.780029,1421.030029,1349800000,1421.030029
20/12/1999,1429.160034,1411.099976,1421.030029,1418.089966,904600000,1418.089966
21/12/1999,1436.469971,1414.800049,1418.089966,1433.430054,963500000,1433.430054
22/12/1999,1440.02002,1429.130005,1433.430054,1436.130005,850000000,1436.130005
23/12/1999,1461.439941,1436.130005,1436.130005,1458.339966,728600000,1458.339966
27/12/1999,1463.189941,1450.829956,1458.339966,1457.099976,722600000,1457.099976
28/12/1999,1462.680054,1452.780029,1457.089966,1457.660034,655400000,1457.660034
29/12/1999,1467.469971,1457.660034,1457.660034,1463.459961,567860000,1463.459961
30/12/1999,1473.099976,1462.599976,1463.459961,1464.469971,554680000,1464.469971
31/12/1999,1472.420044,1458.189941,1464.469971,1469.25,374050000,1469.25
03/01/2000,1478,1438.359985,1469.25,1455.219971,931800000,1455.219971
04/01/2000,1455.219971,1397.430054,1455.219971,1399.420044,1009000000,1399.420044
05/01/2000,1413.27002,1377.680054,1399.420044,1402.109985,1085500000,1402.109985
06/01/2000,1411.900024,1392.099976,1402.109985,1403.449951,1092300000,1403.449951
07/01/2000,1441.469971,1400.72998,1403.449951,1441.469971,1225200000,1441.469971
10/01/2000,1464.359985,1441.469971,1441.469971,1457.599976,1064800000,1457.599976
11/01/2000,1458.660034,1434.420044,1457.599976,1438.560059,1014000000,1438.560059
12/01/2000,1442.599976,1427.079956,1438.560059,1432.25,974600000,1432.25
13/01/2000,1454.199951,1432.25,1432.25,1449.680054,1030400000,1449.680054
14/01/2000,1473,1449.680054,1449.680054,1465.150024,1085900000,1465.150024
18/01/2000,1465.150024,1451.300049,1465.150024,1455.140015,1056700000,1455.140015
19/01/2000,1461.390015,1448.680054,1455.140015,1455.900024,1087800000,1455.900024
20/01/2000,1465.709961,1438.540039,1455.900024,1445.569946,1100700000,1445.569946
21/01/2000,1453.180054,1439.599976,1445.569946,1441.359985,1209800000,1441.359985
24/01/2000,1454.089966,1395.420044,1441.359985,1401.530029,1115800000,1401.530029
25/01/2000,1414.26001,1388.48999,1401.530029,1410.030029,1073700000,1410.030029
26/01/2000,1412.72998,1400.160034,1410.030029,1404.089966,1117300000,1404.089966
27/01/2000,1418.859985,1370.98999,1404.089966,1398.560059,1129500000,1398.560059
28/01/2000,1398.560059,1356.199951,1398.560059,1360.160034,1095800000,1360.160034
31/01/2000,1394.47998,1350.140015,1360.160034,1394.459961,993800000,1394.459961
01/02/2000,1412.48999,1384.790039,1394.459961,1409.280029,981000000,1409.280029
02/02/2000,1420.609985,1403.48999,1409.280029,1409.119995,1038600000,1409.119995
03/02/2000,1425.780029,1398.52002,1409.119995,1424.969971,1146500000,1424.969971
04/02/2000,1435.910034,1420.630005,1424.969971,1424.369995,1045100000,1424.369995
07/02/2000,1427.150024,1413.329956,1424.369995,1424.23999,918100000,1424.23999
08/02/2000,1441.829956,1424.23999,1424.23999,1441.719971,1047700000,1441.719971
09/02/2000,1444.550049,1411.650024,1441.719971,1411.709961,1050500000,1411.709961
10/02/2000,1422.099976,1406.430054,1411.699951,1416.829956,1058800000,1416.829956
11/02/2000,1416.829956,1378.890015,1416.829956,1387.119995,1025700000,1387.119995
14/02/2000,1394.930054,1380.530029,1387.119995,1389.939941,927300000,1389.939941
15/02/2000,1407.719971,1376.25,1389.939941,1402.050049,1092100000,1402.050049
16/02/2000,1404.550049,1385.579956,1402.050049,1387.670044,1018800000,1387.670044
17/02/2000,1399.880005,1380.069946,1387.670044,1388.26001,1034800000,1388.26001
18/02/2000,1388.589966,1345.319946,1388.26001,1346.089966,1042300000,1346.089966
22/02/2000,1358.109985,1331.880005,1346.089966,1352.170044,980000000,1352.170044
23/02/2000,1370.109985,1342.439941,1352.170044,1360.689941,993700000,1360.689941
24/02/2000,1364.800049,1329.880005,1360.689941,1353.430054,1215000000,1353.430054
25/02/2000,1362.140015,1329.150024,1353.430054,1333.359985,1065200000,1333.359985
28/02/2000,1360.819946,1325.069946,1333.359985,1348.050049,1026500000,1348.050049
29/02/2000,1369.630005,1348.050049,1348.050049,1366.420044,1204300000,1366.420044
01/03/2000,1383.459961,1366.420044,1366.420044,1379.189941,1274100000,1379.189941
02/03/2000,1386.560059,1370.349976,1379.189941,1381.76001,1198600000,1381.76001
03/03/2000,1410.880005,1381.76001,1381.76001,1409.170044,1150300000,1409.170044
06/03/2000,1409.73999,1384.75,1409.170044,1391.280029,1029000000,1391.280029
07/03/2000,1399.209961,1349.98999,1391.280029,1355.619995,1314100000,1355.619995
08/03/2000,1373.790039,1346.619995,1355.619995,1366.699951,1203000000,1366.699951
09/03/2000,1401.819946,1357.880005,1366.699951,1401.689941,1123000000,1401.689941
10/03/2000,1413.459961,1392.069946,1401.689941,1395.069946,1138800000,1395.069946
13/03/2000,1398.390015,1364.839966,1395.069946,1383.619995,1016100000,1383.619995
14/03/2000,1395.150024,1359.150024,1383.619995,1359.150024,1094000000,1359.150024
15/03/2000,1397.98999,1356.98999,1359.150024,1392.140015,1302800000,1392.140015
16/03/2000,1458.469971,1392.150024,1392.150024,1458.469971,1482300000,1458.469971
17/03/2000,1477.329956,1453.319946,1458.469971,1464.469971,1295100000,1464.469971
20/03/2000,1470.300049,1448.48999,1464.469971,1456.630005,920800000,1456.630005
21/03/2000,1493.920044,1446.060059,1456.630005,1493.869995,1065900000,1493.869995
22/03/2000,1505.079956,1487.329956,1493.869995,1500.640015,1075000000,1500.640015
23/03/2000,1532.5,1492.390015,1500.640015,1527.349976,1078300000,1527.349976
24/03/2000,1552.869995,1516.829956,1527.349976,1527.459961,1052200000,1527.459961
27/03/2000,1534.630005,1518.459961,1527.459961,1523.859985,901000000,1523.859985
28/03/2000,1527.359985,1507.089966,1523.859985,1507.72998,959100000,1507.72998
29/03/2000,1521.449951,1497.449951,1507.72998,1508.52002,1061900000,1508.52002
30/03/2000,1517.380005,1474.630005,1508.52002,1487.920044,1193400000,1487.920044
31/03/2000,1519.810059,1484.380005,1487.920044,1498.579956,1227400000,1498.579956
03/04/2000,1507.189941,1486.959961,1498.579956,1505.969971,1021700000,1505.969971
04/04/2000,1526.449951,1416.410034,1505.97998,1494.72998,1515460000,1494.72998
05/04/2000,1506.550049,1478.050049,1494.72998,1487.369995,1110300000,1487.369995
06/04/2000,1511.76001,1487.369995,1487.369995,1501.339966,1008000000,1501.339966
07/04/2000,1518.680054,1501.339966,1501.339966,1516.349976,891600000,1516.349976
10/04/2000,1527.189941,1503.349976,1516.349976,1504.459961,853700000,1504.459961
11/04/2000,1512.800049,1486.780029,1504.459961,1500.589966,971400000,1500.589966
12/04/2000,1509.079956,1466.150024,1500.589966,1467.170044,1175900000,1467.170044
13/04/2000,1477.52002,1439.339966,1467.170044,1440.51001,1032000000,1440.51001
14/04/2000,1440.51001,1339.400024,1440.51001,1356.560059,1279700000,1356.560059
17/04/2000,1401.530029,1346.5,1356.560059,1401.439941,1204700000,1401.439941
18/04/2000,1441.609985,1397.810059,1401.439941,1441.609985,1109400000,1441.609985
19/04/2000,1447.689941,1424.26001,1441.609985,1427.469971,1001400000,1427.469971
20/04/2000,1435.48999,1422.079956,1427.469971,1434.540039,896200000,1434.540039
24/04/2000,1434.540039,1407.130005,1434.540039,1429.859985,868700000,1429.859985
25/04/2000,1477.670044,1429.859985,1429.859985,1477.439941,1071100000,1477.439941
26/04/2000,1482.939941,1456.97998,1477.439941,1460.98999,999600000,1460.98999
27/04/2000,1469.209961,1434.810059,1460.98999,1464.920044,1111000000,1464.920044
28/04/2000,1473.619995,1448.150024,1464.920044,1452.430054,984600000,1452.430054
01/05/2000,1481.51001,1452.430054,1452.430054,1468.25,966300000,1468.25
02/05/2000,1468.25,1445.219971,1468.25,1446.290039,1011500000,1446.290039
03/05/2000,1446.290039,1398.359985,1446.290039,1415.099976,991600000,1415.099976
04/05/2000,1420.98999,1404.939941,1415.099976,1409.569946,925800000,1409.569946
05/05/2000,1436.030029,1405.079956,1409.569946,1432.630005,805500000,1432.630005
08/05/2000,1432.630005,1417.050049,1432.630005,1424.170044,787600000,1424.170044
09/05/2000,1430.280029,1401.849976,1424.170044,1412.140015,896600000,1412.140015
10/05/2000,1412.140015,1375.140015,1412.140015,1383.050049,1006400000,1383.050049
11/05/2000,1410.26001,1383.050049,1383.050049,1407.810059,953600000,1407.810059
12/05/2000,1430.130005,1407.810059,1407.810059,1420.959961,858200000,1420.959961
15/05/2000,1452.390015,1416.540039,1420.959961,1452.359985,854600000,1452.359985
16/05/2000,1470.400024,1450.76001,1452.359985,1466.040039,955500000,1466.040039
17/05/2000,1466.040039,1441.670044,1466.040039,1447.800049,820500000,1447.800049
18/05/2000,1458.040039,1436.589966,1447.800049,1437.209961,807900000,1437.209961
19/05/2000,1437.209961,1401.73999,1437.209961,1406.949951,853700000,1406.949951
22/05/2000,1410.550049,1368.72998,1406.949951,1400.719971,869000000,1400.719971
23/05/2000,1403.77002,1373.430054,1400.719971,1373.859985,869900000,1373.859985
24/05/2000,1401.75,1361.089966,1373.859985,1399.050049,1152300000,1399.050049
25/05/2000,1411.650024,1373.930054,1399.050049,1381.52002,984500000,1381.52002
26/05/2000,1391.420044,1369.75,1381.52002,1378.02002,722600000,1378.02002
30/05/2000,1422.449951,1378.02002,1378.02002,1422.449951,844200000,1422.449951
31/05/2000,1434.48999,1415.5,1422.439941,1420.599976,960500000,1420.599976
01/06/2000,1448.810059,1420.599976,1420.599976,1448.810059,960100000,1448.810059
02/06/2000,1483.22998,1448.810059,1448.810059,1477.26001,1162400000,1477.26001
05/06/2000,1477.280029,1464.680054,1477.26001,1467.630005,838600000,1467.630005
06/06/2000,1471.359985,1454.73999,1467.630005,1457.839966,950100000,1457.839966
07/06/2000,1474.640015,1455.060059,1457.839966,1471.359985,854600000,1471.359985
08/06/2000,1475.650024,1456.48999,1471.359985,1461.670044,854300000,1461.670044
09/06/2000,1472.670044,1454.959961,1461.670044,1456.949951,786000000,1456.949951
12/06/2000,1462.930054,1445.98999,1456.949951,1446,774100000,1446
13/06/2000,1470.420044,1442.380005,1446,1469.439941,935900000,1469.439941
14/06/2000,1483.619995,1467.709961,1469.439941,1470.540039,929700000,1470.540039
15/06/2000,1482.040039,1464.619995,1470.540039,1478.72998,1011400000,1478.72998
16/06/2000,1480.77002,1460.420044,1478.72998,1464.459961,1250800000,1464.459961
19/06/2000,1488.930054,1459.050049,1464.459961,1486,921700000,1486
20/06/2000,1487.319946,1470.180054,1486,1475.949951,1031500000,1475.949951
21/06/2000,1482.189941,1468,1475.949951,1479.130005,1009600000,1479.130005
22/06/2000,1479.130005,1448.030029,1479.130005,1452.180054,1022700000,1452.180054
23/06/2000,1459.939941,1438.310059,1452.180054,1441.47998,847600000,1441.47998
26/06/2000,1459.660034,1441.47998,1441.47998,1455.310059,889000000,1455.310059
27/06/2000,1463.349976,1450.550049,1455.310059,1450.550049,1042500000,1450.550049
28/06/2000,1467.630005,1450.550049,1450.550049,1454.819946,1095100000,1454.819946
29/06/2000,1455.140015,1434.630005,1454.819946,1442.390015,1110900000,1442.390015
30/06/2000,1454.680054,1438.709961,1442.390015,1454.599976,1459700000,1454.599976
03/07/2000,1469.579956,1450.849976,1454.599976,1469.540039,451900000,1469.540039
05/07/2000,1469.540039,1442.449951,1469.540039,1446.22998,1019300000,1446.22998
06/07/2000,1461.650024,1439.560059,1446.22998,1456.670044,947300000,1456.670044
07/07/2000,1484.119995,1456.670044,1456.670044,1478.900024,931700000,1478.900024
10/07/2000,1486.560059,1474.76001,1478.900024,1475.619995,838700000,1475.619995
11/07/2000,1488.77002,1470.47998,1475.619995,1480.880005,980500000,1480.880005
12/07/2000,1497.689941,1480.880005,1480.880005,1492.920044,1001200000,1492.920044
13/07/2000,1501.390015,1489.650024,1492.920044,1495.839966,1026800000,1495.839966
14/07/2000,1509.98999,1494.560059,1495.839966,1509.97998,960600000,1509.97998
17/07/2000,1517.319946,1505.26001,1509.97998,1510.48999,906000000,1510.48999
18/07/2000,1510.48999,1491.349976,1510.48999,1493.73999,908300000,1493.73999
19/07/2000,1495.630005,1479.920044,1493.73999,1481.959961,909400000,1481.959961
20/07/2000,1501.920044,1481.959961,1481.959961,1495.569946,1064600000,1495.569946
21/07/2000,1495.569946,1477.910034,1495.569946,1480.189941,968300000,1480.189941
24/07/2000,1485.880005,1463.800049,1480.189941,1464.290039,880300000,1464.290039
25/07/2000,1476.22998,1464.290039,1464.290039,1474.469971,969400000,1474.469971
26/07/2000,1474.469971,1452.420044,1474.469971,1452.420044,1235800000,1452.420044
27/07/2000,1464.910034,1445.329956,1452.420044,1449.619995,1156400000,1449.619995
28/07/2000,1456.680054,1413.890015,1449.619995,1419.890015,980000000,1419.890015
31/07/2000,1437.650024,1418.709961,1419.890015,1430.829956,952600000,1430.829956
01/08/2000,1443.540039,1428.959961,1430.829956,1438.099976,938700000,1438.099976
02/08/2000,1451.589966,1433.48999,1438.099976,1438.699951,994500000,1438.699951
03/08/2000,1454.189941,1425.430054,1438.699951,1452.560059,1095600000,1452.560059
04/08/2000,1462.930054,1451.310059,1452.560059,1462.930054,956000000,1462.930054
07/08/2000,1480.800049,1460.719971,1462.930054,1479.319946,854800000,1479.319946
08/08/2000,1484.52002,1472.609985,1479.319946,1482.800049,992200000,1482.800049
09/08/2000,1490.329956,1471.160034,1482.800049,1472.869995,1054000000,1472.869995
10/08/2000,1475.150024,1459.890015,1472.869995,1460.25,940800000,1460.25
11/08/2000,1475.719971,1453.060059,1460.25,1471.839966,835500000,1471.839966
14/08/2000,1491.640015,1468.560059,1471.839966,1491.560059,783800000,1491.560059
15/08/2000,1493.119995,1482.73999,1491.560059,1484.430054,895900000,1484.430054
16/08/2000,1496.089966,1475.73999,1484.430054,1479.849976,929800000,1479.849976
17/08/2000,1499.319946,1479.849976,1479.849976,1496.069946,922400000,1496.069946
18/08/2000,1499.469971,1488.98999,1496.069946,1491.719971,821400000,1491.719971
21/08/2000,1502.839966,1491.130005,1491.719971,1499.47998,731600000,1499.47998
22/08/2000,1508.449951,1497.420044,1499.47998,1498.130005,818800000,1498.130005
23/08/2000,1507.199951,1489.52002,1498.130005,1505.969971,871000000,1505.969971
24/08/2000,1511.160034,1501.25,1505.969971,1508.310059,837100000,1508.310059
25/08/2000,1513.469971,1505.089966,1508.310059,1506.449951,685600000,1506.449951
28/08/2000,1523.949951,1506.449951,1506.449951,1514.089966,733600000,1514.089966
29/08/2000,1514.810059,1505.459961,1514.089966,1509.839966,795600000,1509.839966
30/08/2000,1510.48999,1500.089966,1509.839966,1502.589966,818400000,1502.589966
31/08/2000,1525.209961,1502.589966,1502.589966,1517.680054,1056600000,1517.680054
01/09/2000,1530.089966,1515.530029,1517.680054,1520.77002,767700000,1520.77002
05/09/2000,1520.77002,1504.209961,1520.77002,1507.079956,838500000,1507.079956
06/09/2000,1512.609985,1492.119995,1507.079956,1492.25,995100000,1492.25
07/09/2000,1505.339966,1492.25,1492.25,1502.51001,985500000,1502.51001
08/09/2000,1502.51001,1489.880005,1502.51001,1494.5,961000000,1494.5
11/09/2000,1506.76001,1483.01001,1494.5,1489.26001,899300000,1489.26001
12/09/2000,1496.930054,1479.670044,1489.26001,1481.98999,991200000,1481.98999
13/09/2000,1487.449951,1473.609985,1481.98999,1484.910034,1068300000,1484.910034
14/09/2000,1494.160034,1476.72998,1484.910034,1480.869995,1014000000,1480.869995
15/09/2000,1480.959961,1460.219971,1480.869995,1465.810059,1268400000,1465.810059
18/09/2000,1467.77002,1441.920044,1465.810059,1444.51001,962500000,1444.51001
19/09/2000,1461.160034,1444.51001,1444.51001,1459.900024,1024900000,1459.900024
20/09/2000,1460.48999,1430.949951,1459.900024,1451.339966,1104000000,1451.339966
21/09/2000,1452.77002,1436.300049,1451.339966,1449.050049,1105400000,1449.050049
22/09/2000,1449.050049,1421.880005,1449.050049,1448.719971,1185500000,1448.719971
25/09/2000,1457.420044,1435.930054,1448.719971,1439.030029,982400000,1439.030029
26/09/2000,1448.040039,1425.25,1439.030029,1427.209961,1106600000,1427.209961
27/09/2000,1437.219971,1419.439941,1427.209961,1426.569946,1174700000,1426.569946
28/09/2000,1461.689941,1425.780029,1426.569946,1458.290039,1206200000,1458.290039
29/09/2000,1458.290039,1436.290039,1458.290039,1436.51001,1197100000,1436.51001
02/10/2000,1445.599976,1429.829956,1436.52002,1436.22998,1051200000,1436.22998
03/10/2000,1454.819946,1425.280029,1436.22998,1426.459961,1098100000,1426.459961
04/10/2000,1439.98999,1416.310059,1426.459961,1434.319946,1167400000,1434.319946
05/10/2000,1444.170044,1431.800049,1434.319946,1436.280029,1176100000,1436.280029
06/10/2000,1443.300049,1397.060059,1436.280029,1408.98999,1150100000,1408.98999
09/10/2000,1409.689941,1392.47998,1408.98999,1402.030029,716600000,1402.030029
10/10/2000,1408.829956,1383.849976,1402.030029,1387.02002,1044000000,1387.02002
11/10/2000,1387.02002,1349.670044,1387.02002,1364.589966,1387500000,1364.589966
12/10/2000,1374.930054,1328.060059,1364.589966,1329.780029,1388600000,1329.780029
13/10/2000,1374.170044,1327.079956,1329.780029,1374.170044,1223900000,1374.170044
16/10/2000,1379.47998,1365.060059,1374.170044,1374.619995,1005400000,1374.619995
17/10/2000,1380.98999,1342.339966,1374.619995,1349.969971,1161500000,1349.969971
18/10/2000,1356.650024,1305.790039,1349.969971,1342.130005,1441700000,1342.130005
19/10/2000,1389.930054,1342.130005,1342.130005,1388.76001,1297900000,1388.76001
20/10/2000,1408.469971,1382.189941,1388.76001,1396.930054,1177400000,1396.930054
23/10/2000,1406.959961,1387.75,1396.930054,1395.780029,1046800000,1395.780029
24/10/2000,1415.640015,1388.130005,1395.780029,1398.130005,1158600000,1398.130005
25/10/2000,1398.130005,1362.209961,1398.130005,1364.900024,1315600000,1364.900024
26/10/2000,1372.719971,1337.810059,1364.900024,1364.439941,1303800000,1364.439941
27/10/2000,1384.569946,1364.130005,1364.439941,1379.579956,1086300000,1379.579956
30/10/2000,1406.359985,1376.859985,1379.579956,1398.660034,1186500000,1398.660034
31/10/2000,1432.219971,1398.660034,1398.660034,1429.400024,1366400000,1429.400024
01/11/2000,1429.599976,1410.449951,1429.400024,1421.219971,1206800000,1421.219971
02/11/2000,1433.400024,1421.219971,1421.219971,1428.319946,1167700000,1428.319946
03/11/2000,1433.209961,1420.920044,1428.319946,1426.689941,997700000,1426.689941
06/11/2000,1438.459961,1427.719971,1428.76001,1432.189941,930900000,1432.189941
07/11/2000,1436.219971,1423.26001,1432.189941,1431.869995,880900000,1431.869995
08/11/2000,1437.280029,1408.780029,1431.869995,1409.280029,909300000,1409.280029
09/11/2000,1409.280029,1369.680054,1409.280029,1400.140015,1111000000,1400.140015
10/11/2000,1400.140015,1365.969971,1400.140015,1365.97998,962500000,1365.97998
13/11/2000,1365.97998,1328.619995,1365.97998,1351.26001,1129300000,1351.26001
14/11/2000,1390.060059,1351.26001,1351.26001,1382.949951,1118800000,1382.949951
15/11/2000,1395.959961,1374.75,1382.949951,1389.810059,1066800000,1389.810059
16/11/2000,1394.76001,1370.390015,1389.810059,1372.319946,956300000,1372.319946
17/11/2000,1384.849976,1355.550049,1372.319946,1367.719971,1070400000,1367.719971
