Date,S&P500_ETF,NASDAQ,S&P_100,Russel_2000,VIX
2016-02-12,186.6300048828125,4337.509765625,835.8900146484375,971.989990234375,25.399999618530273
2016-02-16,189.77999877929688,4435.9599609375,848.3900146484375,995.7999877929688,24.110000610351562
2016-02-17,192.8800048828125,4534.06005859375,861.75,1011.1300048828125,22.309999465942383
2016-02-18,192.08999633789062,4487.5400390625,857.1599731445312,1004.7100219726562,21.639999389648438
2016-02-19,192.0,4504.43017578125,857.25,1010.010009765625,20.530000686645508
2016-02-22,194.77999877929688,4570.60986328125,868.77001953125,1021.739990234375,19.3799991607666
2016-02-23,192.32000732421875,4503.580078125,857.0999755859375,1012.1500244140625,20.979999542236328
2016-02-24,193.1999969482422,4542.60986328125,860.1500244140625,1022.0800170898438,20.719999313354492
2016-02-25,195.5399932861328,4582.2001953125,869.6099853515625,1031.5799560546875,19.110000610351562
2016-02-26,195.08999633789062,4590.47021484375,866.9400024414062,1037.1800537109375,19.809999465942383
2016-02-29,193.55999755859375,4557.9501953125,859.4400024414062,1033.9000244140625,20.549999237060547
2016-03-01,198.11000061035156,4689.60009765625,881.010009765625,1054.489990234375,17.700000762939453
2016-03-02,199.0,4703.419921875,884.1799926757812,1065.6700439453125,17.09000015258789
2016-03-03,199.77999877929688,4707.419921875,885.72998046875,1076.050048828125,16.700000762939453
2016-03-04,200.42999267578125,4717.02001953125,887.8599853515625,1081.9300537109375,16.860000610351562
2016-03-07,200.58999633789062,4708.25,887.5800170898438,1094.1500244140625,17.350000381469727
2016-03-08,198.39999389648438,4648.81982421875,879.75,1067.8800048828125,18.670000076293945
2016-03-09,199.3800048828125,4674.3798828125,883.8900146484375,1072.77001953125,18.34000015258789
2016-03-10,199.5399932861328,4662.16015625,883.469970703125,1063.989990234375,18.049999237060547
2016-03-11,202.75999450683594,4748.47021484375,896.5499877929688,1087.56005859375,16.5
2016-03-14,202.5,4750.27978515625,895.4099731445312,1084.25,16.920000076293945
2016-03-15,202.1699981689453,4728.669921875,895.489990234375,1066.6700439453125,16.84000015258789
2016-03-16,203.33999633789062,4763.97021484375,899.0900268554688,1074.510009765625,14.989999771118164
2016-03-17,204.6300048828125,4774.990234375,904.6900024414062,1091.25,14.4399995803833
2016-03-18,204.3800048828125,4795.64990234375,907.8800048828125,1101.6700439453125,14.020000457763672
2016-03-21,204.6699981689453,4808.8701171875,909.719970703125,1098.5799560546875,13.789999961853027
2016-03-22,204.55999755859375,4821.66015625,908.9000244140625,1097.3399658203125,14.170000076293945
2016-03-23,203.2100067138672,4768.85986328125,903.9500122070312,1075.699951171875,14.9399995803833
2016-03-24,203.1199951171875,4773.5,904.0599975585938,1079.5400390625,14.739999771118164
2016-03-28,203.24000549316406,4766.7900390625,903.8699951171875,1080.22998046875,15.239999771118164
2016-03-29,205.1199951171875,4846.6201171875,911.219970703125,1109.0799560546875,13.819999694824219
2016-03-30,206.02000427246094,4869.2900390625,915.75,1110.43994140625,13.5600004196167
2016-03-31,205.52000427246094,4869.85009765625,912.9299926757812,1114.030029296875,13.949999809265137
2016-04-01,206.9199981689453,4914.5400390625,919.3300170898438,1117.6800537109375,13.100000381469727
2016-04-04,206.25,4891.7998046875,917.1199951171875,1108.5400390625,14.119999885559082
2016-04-05,204.19000244140625,4843.93017578125,908.5900268554688,1095.8499755859375,15.420000076293945
2016-04-06,206.4199981689453,4920.72021484375,918.2100219726562,1108.81005859375,14.09000015258789
2016-04-07,203.9499969482422,4848.3701171875,907.22998046875,1092.7900390625,16.15999984741211
2016-04-08,204.5,4850.68994140625,909.030029296875,1097.31005859375,15.359999656677246
2016-04-11,204.02000427246094,4833.39990234375,906.5700073242188,1094.3399658203125,16.260000228881836
2016-04-12,205.9199981689453,4872.08984375,915.5,1105.7099609375,14.850000381469727
2016-04-13,208.0,4947.419921875,924.2899780273438,1129.9300537109375,13.84000015258789
2016-04-14,208.00999450683594,4945.89013671875,925.5999755859375,1128.5899658203125,13.720000267028809
2016-04-15,207.77999877929688,4938.22021484375,923.969970703125,1130.9200439453125,13.619999885559082
2016-04-18,209.24000549316406,4960.02001953125,930.1400146484375,1139.280029296875,13.350000381469727
2016-04-19,209.89999389648438,4940.330078125,933.6599731445312,1140.22998046875,13.239999771118164
2016-04-20,210.10000610351562,4948.1298828125,934.5499877929688,1142.2900390625,13.279999732971191
2016-04-21,208.97000122070312,4945.89013671875,931.0399780273438,1135.77001953125,13.949999809265137
2016-04-22,208.97000122070312,4906.22998046875,928.3499755859375,1146.68994140625,13.220000267028809
2016-04-25,208.61000061035156,4895.7900390625,927.47998046875,1138.0999755859375,14.079999923706055
2016-04-26,208.9199981689453,4888.27978515625,926.9600219726562,1150.72998046875,13.960000038146973
2016-04-27,209.35000610351562,4863.14013671875,926.6199951171875,1154.1500244140625,13.770000457763672
2016-04-28,207.4499969482422,4805.2900390625,918.8499755859375,1140.4000244140625,15.220000267028809
2016-04-29,206.3300018310547,4775.35986328125,915.02001953125,1130.8499755859375,15.699999809265137
2016-05-02,207.97000122070312,4817.58984375,922.3499755859375,1140.9200439453125,14.680000305175781
2016-05-03,206.16000366210938,4763.22021484375,915.0,1121.760009765625,15.600000381469727
2016-05-04,205.00999450683594,4725.64013671875,909.4400024414062,1113.1300048828125,16.049999237060547
2016-05-05,204.97000122070312,4717.08984375,908.7999877929688,1107.949951171875,15.90999984741211
2016-05-06,205.72000122070312,4736.16015625,912.0999755859375,1114.719970703125,14.720000267028809
2016-05-09,205.88999938964844,4750.2099609375,912.5399780273438,1118.25,14.569999694824219
2016-05-10,208.4499969482422,4809.8798828125,924.4000244140625,1128.8299560546875,13.630000114440918
2016-05-11,206.5,4760.68994140625,915.6199951171875,1114.739990234375,14.6899995803833
2016-05-12,206.55999755859375,4737.330078125,915.9600219726562,1108.5999755859375,14.40999984741211
2016-05-13,204.75999450683594,4717.68017578125,907.8099975585938,1102.43994140625,15.039999961853027
2016-05-16,206.77999877929688,4775.4599609375,916.2999877929688,1116.2099609375,14.680000305175781
2016-05-17,204.85000610351562,4715.72998046875,906.8200073242188,1097.6800537109375,15.569999694824219
2016-05-18,204.91000366210938,4739.1201171875,907.760009765625,1102.949951171875,15.949999809265137
2016-05-19,204.1999969482422,4712.52978515625,904.239990234375,1094.780029296875,16.329999923706055
2016-05-20,205.49000549316406,4769.56005859375,909.1500244140625,1112.280029296875,15.199999809265137
2016-05-23,205.2100067138672,4765.77978515625,906.989990234375,1111.3699951171875,15.819999694824219
2016-05-24,207.8699951171875,4861.06005859375,919.1900024414062,1135.31005859375,14.420000076293945
2016-05-25,209.27999877929688,4894.89013671875,926.2999877929688,1141.02001953125,13.899999618530273
2016-05-26,209.33999633789062,4901.77001953125,926.1599731445312,1139.75,13.430000305175781
2016-05-27,210.24000549316406,4933.5,929.489990234375,1150.449951171875,13.119999885559082
2016-05-31,209.83999633789062,4948.0498046875,927.6500244140625,1154.7900390625,14.1899995803833
2016-06-01,210.27000427246094,4952.25,928.0999755859375,1163.0400390625,14.199999809265137
2016-06-02,210.91000366210938,4971.35986328125,929.9400024414062,1170.5799560546875,13.630000114440918
2016-06-03,210.27999877929688,4942.52001953125,927.4600219726562,1164.1300048828125,13.470000267028809
2016-06-06,211.35000610351562,4968.7099609375,931.9000244140625,1176.8699951171875,13.649999618530273
2016-06-07,211.67999267578125,4961.75,932.22998046875,1179.969970703125,14.050000190734863
2016-06-08,212.3699951171875,4974.64013671875,935.27001953125,1188.949951171875,14.079999923706055
2016-06-09,212.0800018310547,4958.6201171875,933.5800170898438,1181.199951171875,14.640000343322754
2016-06-10,210.07000732421875,4894.5498046875,926.75,1163.9300537109375,17.030000686645508
2016-06-13,208.4499969482422,4848.43994140625,919.4500122070312,1150.699951171875,20.969999313354492
2016-06-14,208.0399932861328,4843.5498046875,918.4600219726562,1147.8199462890625,20.5
2016-06-15,207.75,4834.93017578125,915.72998046875,1149.300048828125,20.139999389648438
2016-06-16,208.3699951171875,4844.919921875,919.5399780273438,1148.18994140625,19.3700008392334
2016-06-17,206.52000427246094,4800.33984375,914.9500122070312,1144.699951171875,19.40999984741211
2016-06-20,207.85000610351562,4837.2099609375,919.27001953125,1157.699951171875,18.3700008392334
2016-06-21,208.44000244140625,4843.759765625,922.0499877929688,1153.8699951171875,18.479999542236328
2016-06-22,208.10000610351562,4833.31982421875,920.8200073242188,1148.969970703125,21.170000076293945
2016-06-23,210.80999755859375,4910.0400390625,932.5800170898438,1172.219970703125,17.25
2016-06-24,203.24000549316406,4707.97998046875,900.510009765625,1127.5400390625,25.760000228881836
2016-06-27,199.60000610351562,4594.43994140625,887.3800048828125,1089.6500244140625,23.850000381469727
2016-06-28,203.1999969482422,4691.8701171875,902.3599853515625,1107.300048828125,18.75
2016-06-29,206.66000366210938,4779.25,916.8200073242188,1131.6199951171875,16.639999389648438
2016-06-30,209.47999572753906,4842.669921875,928.1300048828125,1151.9200439453125,15.630000114440918
2016-07-01,209.9199981689453,4862.56982421875,929.6799926757812,1156.77001953125,14.770000457763672
2016-07-05,208.41000366210938,4822.89990234375,924.7100219726562,1139.449951171875,15.579999923706055
2016-07-06,209.66000366210938,4859.16015625,929.8400268554688,1147.3299560546875,14.960000038146973
2016-07-07,209.52999877929688,4876.81005859375,929.3400268554688,1149.760009765625,14.760000228881836
2016-07-08,212.64999389648438,4956.759765625,942.25,1177.3599853515625,13.199999809265137
2016-07-11,213.39999389648438,4988.64013671875,945.6400146484375,1190.030029296875,13.539999961853027
2016-07-12,214.9499969482422,5022.81982421875,950.989990234375,1205.8900146484375,13.550000190734863
2016-07-13,214.9199981689453,5005.72998046875,951.02001953125,1201.1600341796875,13.039999961853027
2016-07-14,216.1199951171875,5034.06005859375,956.6300048828125,1202.1700439453125,12.819999694824219
2016-07-15,215.8300018310547,5029.58984375,955.9199829101562,1205.31005859375,12.670000076293945
2016-07-18,216.41000366210938,5055.77978515625,958.7100219726562,1207.9100341796875,12.4399995803833
2016-07-19,216.19000244140625,5036.3701171875,958.4199829101562,1200.449951171875,11.970000267028809
2016-07-20,217.08999633789062,5089.93017578125,962.4400024414062,1209.739990234375,11.770000457763672
2016-07-21,216.27000427246094,5073.89990234375,959.0800170898438,1203.8599853515625,12.739999771118164
2016-07-22,217.24000549316406,5100.16015625,962.2899780273438,1212.8900146484375,12.020000457763672
2016-07-25,216.64999389648438,5097.6298828125,959.1699829101562,1209.8199462890625,12.869999885559082
2016-07-26,216.75,5110.0498046875,957.0900268554688,1216.8599853515625,13.050000190734863
2016-07-27,216.52000427246094,5139.81005859375,958.5900268554688,1218.9300537109375,12.829999923706055
2016-07-28,216.77000427246094,5154.97998046875,959.5999755859375,1217.3299560546875,12.720000267028809
2016-07-29,217.1199951171875,5162.1298828125,961.75,1219.93994140625,11.869999885559082
2016-08-01,216.94000244140625,5184.2001953125,961.7899780273438,1219.1199951171875,12.4399995803833
2016-08-02,215.5500030517578,5137.72998046875,957.1199951171875,1202.3499755859375,13.369999885559082
2016-08-03,216.17999267578125,5159.740234375,958.8300170898438,1212.72998046875,12.859999656677246
2016-08-04,216.41000366210938,5166.25,958.9400024414062,1213.760009765625,12.420000076293945
2016-08-05,218.17999267578125,5221.1201171875,966.9199829101562,1231.300048828125,11.390000343322754
2016-08-08,218.0500030517578,5213.14013671875,965.97998046875,1230.4200439453125,11.5
2016-08-09,218.17999267578125,5225.47998046875,966.9299926757812,1231.739990234375,11.65999984741211
2016-08-10,217.63999938964844,5204.580078125,963.780029296875,1223.27001953125,12.050000190734863
2016-08-11,218.64999389648438,5228.39990234375,967.6599731445312,1229.1199951171875,11.680000305175781
2016-08-12,218.4600067138672,5232.89013671875,966.510009765625,1229.8199462890625,11.550000190734863
2016-08-15,219.08999633789062,5262.02001953125,968.8200073242188,1241.8599853515625,11.8100004196167
2016-08-16,217.9600067138672,5227.10986328125,964.5599975585938,1231.1300048828125,12.640000343322754
2016-08-17,218.3699951171875,5228.66015625,966.489990234375,1227.6800537109375,12.1899995803833
2016-08-18,218.86000061035156,5240.14990234375,967.0800170898438,1236.8499755859375,11.430000305175781
2016-08-19,218.5399932861328,5238.3798828125,964.7999877929688,1236.77001953125,11.34000015258789
2016-08-22,218.52999877929688,5244.60009765625,964.1500244140625,1239.739990234375,12.270000457763672
2016-08-23,218.97000122070312,5260.080078125,965.3900146484375,1248.5799560546875,12.380000114440918
2016-08-24,217.85000610351562,5217.68994140625,961.4600219726562,1237.25,13.449999809265137
2016-08-25,217.6999969482422,5212.2001953125,959.8099975585938,1240.0,13.630000114440918
2016-08-26,217.2899932861328,5218.919921875,959.0599975585938,1238.030029296875,13.649999618530273
2016-08-29,218.36000061035156,5232.330078125,963.5499877929688,1244.93994140625,12.9399995803833
2016-08-30,218.0,5222.990234375,961.780029296875,1246.030029296875,13.119999885559082
2016-08-31,217.3800048828125,5213.22021484375,960.0800170898438,1239.9100341796875,13.420000076293945
2016-09-01,217.38999938964844,5227.2099609375,960.239990234375,1239.800048828125,13.479999542236328
2016-09-02,218.3699951171875,5249.89990234375,963.6699829101562,1251.8299560546875,11.979999542236328
2016-09-06,219.02999877929688,5275.91015625,966.8400268554688,1253.3699951171875,12.020000457763672
2016-09-07,219.00999450683594,5283.93017578125,966.1199951171875,1261.010009765625,11.9399995803833
2016-09-08,218.50999450683594,5259.47998046875,964.3400268554688,1258.3599853515625,12.510000228881836
2016-09-09,213.27999877929688,5125.91015625,942.6199951171875,1219.2099609375,17.5
2016-09-12,216.33999633789062,5211.89013671875,956.2000122070312,1235.8699951171875,15.15999984741211
2016-09-13,213.22999572753906,5155.25,943.3300170898438,1212.3199462890625,17.850000381469727
2016-09-14,213.14999389648438,5173.77001953125,943.2899780273438,1211.5899658203125,18.139999389648438
2016-09-15,215.27999877929688,5249.68994140625,952.5999755859375,1227.02001953125,16.299999237060547
2016-09-16,213.3699951171875,5244.56982421875,948.7999877929688,1224.780029296875,15.369999885559082
2016-09-19,213.41000366210938,5235.02978515625,947.3499755859375,1232.530029296875,15.529999732971191
2016-09-20,213.4199981689453,5241.35009765625,948.77001953125,1228.3299560546875,15.920000076293945
2016-09-21,215.82000732421875,5295.18017578125,957.25,1245.0400390625,13.300000190734863
2016-09-22,217.17999267578125,5339.52001953125,963.2000122070312,1263.43994140625,12.020000457763672
2016-09-23,215.99000549316406,5305.75,957.9500122070312,1254.6199951171875,12.289999961853027
2016-09-26,214.24000549316406,5257.490234375,948.760009765625,1240.93994140625,14.5
2016-09-27,215.57000732421875,5305.7099609375,955.6500244140625,1246.3800048828125,13.100000381469727
2016-09-28,216.63999938964844,5318.5498046875,960.0599975585938,1255.6700439453125,12.390000343322754
2016-09-29,214.67999267578125,5269.14990234375,950.9199829101562,1237.75,14.020000457763672
2016-09-30,216.3000030517578,5312.0,958.6799926757812,1251.6500244140625,13.289999961853027
2016-10-03,215.77999877929688,5300.8701171875,956.1599731445312,1245.780029296875,13.569999694824219
2016-10-04,214.67999267578125,5289.66015625,952.47998046875,1239.780029296875,13.630000114440918
2016-10-05,215.6300048828125,5316.02001953125,956.5599975585938,1248.3699951171875,12.989999771118164
2016-10-06,215.77999877929688,5306.85009765625,956.8300170898438,1246.239990234375,12.84000015258789
2016-10-07,215.0399932861328,5292.39990234375,955.0900268554688,1236.56005859375,13.479999542236328
2016-10-10,216.16000366210938,5328.669921875,959.02001953125,1250.760009765625,13.380000114440918
2016-10-11,213.42999267578125,5246.7900390625,949.0399780273438,1227.6199951171875,15.359999656677246
2016-10-12,213.7100067138672,5239.02001953125,949.6199951171875,1227.22998046875,15.90999984741211
2016-10-13,213.00999450683594,5213.330078125,946.4199829101562,1215.75,16.690000534057617
2016-10-14,213.1199951171875,5214.16015625,946.8900146484375,1212.4100341796875,16.1200008392334
2016-10-17,212.3800048828125,5199.81982421875,944.2999877929688,1210.1400146484375,16.209999084472656
2016-10-18,213.7100067138672,5243.83984375,949.0999755859375,1217.300048828125,15.279999732971191
2016-10-19,214.27999877929688,5246.41015625,950.010009765625,1222.6400146484375,14.40999984741211
2016-10-20,213.8800048828125,5241.830078125,949.1199951171875,1219.7900390625,13.75
2016-10-21,213.97999572753906,5257.39990234375,949.6599731445312,1218.0999755859375,13.34000015258789
2016-10-24,214.88999938964844,5309.830078125,954.7000122070312,1226.449951171875,13.020000457763672
2016-10-25,214.1699981689453,5283.39990234375,952.7999877929688,1216.0999755859375,13.460000038146973
2016-10-26,213.74000549316406,5250.27001953125,951.2100219726562,1204.75,14.239999771118164
2016-10-27,213.1699981689453,5215.97021484375,949.989990234375,1189.949951171875,15.359999656677246
2016-10-28,212.5399932861328,5190.10009765625,945.3200073242188,1187.6099853515625,16.190000534057617
2016-10-31,212.5500030517578,5189.14013671875,943.8699951171875,1191.3900146484375,17.059999465942383
2016-11-01,211.00999450683594,5153.580078125,938.3599853515625,1177.93994140625,18.559999465942383
2016-11-02,209.74000549316406,5105.56982421875,931.6900024414062,1162.52001953125,19.31999969482422
2016-11-03,208.77999877929688,5058.41015625,926.6300048828125,1156.8900146484375,22.079999923706055
2016-11-04,208.5500030517578,5046.3701171875,923.8400268554688,1163.43994140625,22.510000228881836
2016-11-07,213.14999389648438,5166.169921875,944.3499755859375,1192.25,18.709999084472656
2016-11-08,214.11000061035156,5193.490234375,947.52001953125,1195.1400146484375,18.739999771118164
2016-11-09,216.3800048828125,5251.06982421875,959.4600219726562,1232.1600341796875,14.380000114440918
2016-11-10,216.9199981689453,5208.7998046875,960.4000244140625,1251.6099853515625,14.739999771118164
2016-11-11,216.4199981689453,5237.10986328125,958.6799926757812,1282.3800048828125,14.170000076293945
2016-11-14,216.58999633789062,5218.39990234375,955.3400268554688,1298.5999755859375,14.479999542236328
2016-11-15,218.27999877929688,5275.6201171875,962.280029296875,1302.1400146484375,13.369999885559082
2016-11-16,217.8699951171875,5294.580078125,961.3900146484375,1302.199951171875,13.720000267028809
2016-11-17,218.99000549316406,5333.97021484375,965.6199951171875,1309.47998046875,13.350000381469727
2016-11-18,218.5,5321.509765625,963.1300048828125,1315.6400146484375,12.850000381469727
2016-11-21,220.14999389648438,5368.85986328125,970.1799926757812,1322.22998046875,12.420000076293945
2016-11-22,220.5800018310547,5386.35009765625,971.3800048828125,1334.3399658203125,12.40999984741211
2016-11-23,220.6999969482422,5380.68017578125,971.0900268554688,1342.0899658203125,12.430000305175781
2016-11-25,221.52000427246094,5398.919921875,975.25,1347.199951171875,12.34000015258789
2016-11-28,220.47999572753906,5368.81005859375,970.72998046875,1329.8299560546875,13.149999618530273
2016-11-29,220.91000366210938,5379.919921875,971.989990234375,1328.219970703125,12.899999618530273
2016-11-30,220.3800048828125,5323.68017578125,968.8400268554688,1322.3399658203125,13.329999923706055
2016-12-01,219.57000732421875,5251.10986328125,966.6099853515625,1313.800048828125,14.069999694824219
2016-12-02,219.67999267578125,5255.64990234375,966.280029296875,1314.25,14.119999885559082
2016-12-05,221.0,5308.89013671875,971.1900024414062,1337.7900390625,12.140000343322754
2016-12-06,221.6999969482422,5333.0,974.27001953125,1352.6700439453125,11.789999961853027
2016-12-07,224.60000610351562,5393.759765625,986.5999755859375,1364.510009765625,12.220000267028809
2016-12-08,225.14999389648438,5417.35986328125,988.0800170898438,1386.3699951171875,12.640000343322754
2016-12-09,226.50999450683594,5444.5,996.02001953125,1388.0699462890625,11.75
2016-12-12,226.25,5412.5400390625,996.5700073242188,1373.1400146484375,12.640000343322754
2016-12-13,227.75999450683594,5463.830078125,1004.3900146484375,1373.530029296875,12.720000267028809
2016-12-14,225.8800048828125,5436.669921875,997.75,1356.02001953125,13.1899995803833
2016-12-15,226.80999755859375,5456.85009765625,1001.7999877929688,1366.4100341796875,12.789999961853027
2016-12-16,225.0399932861328,5437.16015625,999.8900146484375,1364.18994140625,12.199999809265137
2016-12-19,225.52999877929688,5457.43994140625,1002.3300170898438,1371.6800537109375,11.710000038146973
2016-12-20,226.39999389648438,5483.93994140625,1005.97998046875,1383.9599609375,11.449999809265137
2016-12-21,225.77000427246094,5471.43017578125,1003.2999877929688,1375.18994140625,11.270000457763672
2016-12-22,225.3800048828125,5447.419921875,1001.9099731445312,1362.6600341796875,11.430000305175781
2016-12-23,225.7100067138672,5462.68994140625,1002.52001953125,1371.510009765625,11.4399995803833
2016-12-27,226.27000427246094,5487.43994140625,1003.969970703125,1377.7099609375,11.989999771118164
2016-12-28,224.39999389648438,5438.56005859375,997.1099853515625,1360.8299560546875,12.949999809265137
2016-12-29,224.35000610351562,5432.08984375,996.2899780273438,1363.1800537109375,13.369999885559082
2016-12-30,223.52999877929688,5383.1201171875,991.4299926757812,1357.1300048828125,14.039999961853027
2017-01-03,225.24000549316406,5429.080078125,1000.5999755859375,1365.489990234375,12.850000381469727
2017-01-04,226.5800018310547,5477.0,1003.8699951171875,1387.949951171875,11.850000381469727
2017-01-05,226.39999389648438,5487.93994140625,1004.1400146484375,1371.93994140625,11.670000076293945
2017-01-06,227.2100067138672,5521.06005859375,1008.1500244140625,1367.280029296875,11.319999694824219
2017-01-09,226.4600067138672,5531.81982421875,1005.6500244140625,1357.489990234375,11.5600004196167
2017-01-10,226.4600067138672,5551.81982421875,1004.489990234375,1370.9000244140625,11.489999771118164
2017-01-11,227.10000610351562,5563.64990234375,1006.9299926757812,1373.300048828125,11.260000228881836
2017-01-12,226.52999877929688,5547.490234375,1004.97998046875,1361.0699462890625,11.539999961853027
2017-01-13,227.0500030517578,5574.1201171875,1006.5900268554688,1372.050048828125,11.229999542236328
2017-01-17,226.25,5538.72998046875,1003.1699829101562,1352.3199462890625,11.869999885559082
2017-01-18,226.75,5555.64990234375,1003.8499755859375,1358.56005859375,12.479999542236328
2017-01-19,225.91000366210938,5540.080078125,1000.1099853515625,1345.739990234375,12.779999732971191
2017-01-20,226.74000549316406,5555.330078125,1003.0399780273438,1351.8499755859375,11.539999961853027
2017-01-23,226.14999389648438,5552.93994140625,1000.5,1347.8399658203125,11.770000457763672
2017-01-24,227.60000610351562,5600.9599609375,1004.989990234375,1369.2099609375,11.069999694824219
2017-01-25,229.57000732421875,5656.33984375,1013.239990234375,1382.43994140625,10.8100004196167
2017-01-26,229.3300018310547,5655.18017578125,1013.1199951171875,1375.5999755859375,10.630000114440918
2017-01-27,228.97000122070312,5660.77978515625,1012.9299926757812,1370.699951171875,10.579999923706055
2017-01-30,227.5500030517578,5613.7099609375,1006.9400024414062,1352.3299560546875,11.880000114440918
2017-01-31,227.52999877929688,5614.7900390625,1004.4600219726562,1361.8199462890625,11.989999771118164
2017-02-01,227.6199951171875,5642.64990234375,1006.3300170898438,1361.22998046875,11.8100004196167
2017-02-02,227.77000427246094,5636.2001953125,1006.1500244140625,1357.4300537109375,11.930000305175781
2017-02-03,229.33999633789062,5666.77001953125,1013.6900024414062,1377.8399658203125,10.970000267028809
2017-02-06,228.92999267578125,5663.5498046875,1012.0999755859375,1366.6600341796875,11.369999885559082
2017-02-07,228.94000244140625,5674.22021484375,1012.9000244140625,1361.06005859375,11.289999961853027
2017-02-08,229.24000549316406,5682.4501953125,1012.4600219726562,1358.739990234375,11.449999809265137
2017-02-09,230.60000610351562,5715.18017578125,1017.5399780273438,1378.530029296875,10.880000114440918
2017-02-10,231.50999450683594,5734.1298828125,1020.6699829101562,1388.8399658203125,10.850000381469727
2017-02-13,232.77000427246094,5763.9599609375,1026.739990234375,1392.3800048828125,11.069999694824219
2017-02-14,233.6999969482422,5782.56982421875,1032.1300048828125,1396.6500244140625,10.739999771118164
2017-02-15,234.9199981689453,5819.43994140625,1037.5899658203125,1404.2099609375,11.970000267028809
2017-02-16,234.72000122070312,5814.89990234375,1037.56005859375,1399.1300048828125,11.760000228881836
2017-02-17,235.08999633789062,5838.580078125,1039.22998046875,1399.8599853515625,11.489999771118164
2017-02-21,236.49000549316406,5865.9501953125,1045.22998046875,1410.3399658203125,11.569999694824219
2017-02-22,236.27999877929688,5860.6298828125,1045.1400146484375,1403.8599853515625,11.739999771118164
2017-02-23,236.44000244140625,5835.509765625,1047.0999755859375,1394.6199951171875,11.710000038146973
2017-02-24,236.74000549316406,5845.31005859375,1047.81005859375,1394.52001953125,11.470000267028809
2017-02-27,237.11000061035156,5861.89990234375,1048.3399658203125,1407.969970703125,12.09000015258789
2017-02-28,236.47000122070312,5825.43994140625,1046.550048828125,1386.6800537109375,12.920000076293945
2017-03-01,239.77999877929688,5904.02978515625,1061.2099609375,1413.6400146484375,12.539999961853027
2017-03-02,238.27000427246094,5861.22021484375,1056.1199951171875,1395.6700439453125,11.8100004196167
2017-03-03,238.4199981689453,5870.75,1056.8399658203125,1394.1300048828125,10.960000038146973
2017-03-06,237.7100067138672,5849.18017578125,1054.010009765625,1384.25,11.239999771118164
2017-03-07,237.0,5833.93017578125,1051.9200439453125,1374.8800048828125,11.449999809265137
2017-03-08,236.55999755859375,5837.5498046875,1050.219970703125,1366.0400390625,11.859999656677246
2017-03-09,236.86000061035156,5838.81005859375,1052.010009765625,1360.1199951171875,12.300000190734863
2017-03-10,237.69000244140625,5861.72998046875,1055.02001953125,1365.260009765625,11.65999984741211
2017-03-13,237.80999755859375,5875.77978515625,1054.219970703125,1370.280029296875,11.350000381469727
2017-03-14,236.89999389648438,5856.81982421875,1051.4300537109375,1362.3800048828125,12.300000190734863
2017-03-15,238.9499969482422,5900.0498046875,1058.6099853515625,1382.8299560546875,11.630000114440918
2017-03-16,238.47999572753906,5900.759765625,1057.8199462890625,1386.030029296875,11.210000038146973
2017-03-17,237.02999877929688,5901.0,1055.3399658203125,1391.52001953125,11.279999732971191
2017-03-20,236.77000427246094,5901.52978515625,1053.43994140625,1384.0999755859375,11.34000015258789
2017-03-21,233.72999572753906,5793.830078125,1041.260009765625,1346.550048828125,12.470000267028809
2017-03-22,234.27999877929688,5821.64013671875,1042.22998046875,1345.5999755859375,12.8100004196167
2017-03-23,234.02999877929688,5817.68994140625,1040.469970703125,1353.4300537109375,13.119999885559082
2017-03-24,233.86000061035156,5828.740234375,1039.0799560546875,1354.6400146484375,12.960000038146973
2017-03-27,233.6199951171875,5840.3701171875,1038.0899658203125,1357.3199462890625,12.5
2017-03-28,235.32000732421875,5875.14013671875,1045.3399658203125,1367.260009765625,11.529999732971191
2017-03-29,235.5399932861328,5897.5498046875,1045.68994140625,1371.6400146484375,11.420000076293945
2017-03-30,236.2899932861328,5914.33984375,1049.1800537109375,1382.3499755859375,11.539999961853027
2017-03-31,235.74000549316406,5911.740234375,1046.06005859375,1385.9200439453125,12.369999885559082
2017-04-03,235.3300018310547,5894.68017578125,1045.530029296875,1369.6700439453125,12.380000114440918
2017-04-04,235.47999572753906,5898.60986328125,1047.2099609375,1368.1800537109375,11.789999961853027
2017-04-05,234.77999877929688,5864.47998046875,1043.7099609375,1352.1400146484375,12.890000343322754
2017-04-06,235.44000244140625,5878.9501953125,1043.6600341796875,1364.4300537109375,12.390000343322754
2017-04-07,235.1999969482422,5877.81005859375,1042.6800537109375,1364.56005859375,12.869999885559082
2017-04-10,235.33999633789062,5880.93017578125,1042.719970703125,1367.0899658203125,14.050000190734863
2017-04-11,235.05999755859375,5866.77001953125,1040.3800048828125,1376.949951171875,15.069999694824219
2017-04-12,234.02999877929688,5836.16015625,1037.8299560546875,1359.199951171875,15.770000457763672
2017-04-13,232.50999450683594,5805.14990234375,1030.4000244140625,1345.239990234375,15.960000038146973
2017-04-17,234.57000732421875,5856.7900390625,1039.1400146484375,1361.1800537109375,14.65999984741211
2017-04-18,233.8699951171875,5849.47021484375,1036.52001953125,1361.8900146484375,14.420000076293945
2017-04-19,233.44000244140625,5863.02978515625,1033.3399658203125,1367.1300048828125,14.930000305175781
2017-04-20,235.33999633789062,5916.77978515625,1040.4599609375,1384.1500244140625,14.149999618530273
2017-04-21,234.58999633789062,5910.52001953125,1037.0699462890625,1379.8499755859375,14.630000114440918
